step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,hora_del_dia,dia_de_la_semana,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_type_M
142,5189.73,38963.18,33773.46,0.0,0.0,0,0.010000000002037268,5189.73,22,5,0,0,1,0,1
142,24722.35,51295.0,26572.65,0.0,0.0,0,0.0,24722.35,22,5,0,0,1,0,1
142,249200.76,11477.0,0.0,562446.63,811647.39,0,237723.76,0.0,22,5,1,0,0,0,0
142,5669.36,254.0,0.0,0.0,0.0,0,5415.36,5669.36,22,5,0,0,1,0,1
142,8651.61,60537.0,51885.39,0.0,0.0,0,0.0,8651.61,22,5,0,0,1,0,1
142,157859.05,14671617.18,14829476.23,398971.51,241112.46,0,315718.1000000015,315718.1000000001,22,5,0,0,0,0,0
142,25262.46,37239.15,11976.69,0.0,0.0,0,0.0,25262.46,22,5,0,0,1,0,1
142,16605.8,25884.05,9278.26,0.0,0.0,0,0.00999999999839929,16605.8,22,5,0,0,1,0,1
142,172306.49,0.0,0.0,331773.61,504080.1,0,172306.49,0.0,22,5,1,0,0,0,0
142,9430.46,0.0,0.0,0.0,0.0,0,9430.46,9430.46,22,5,0,0,1,0,1
142,963.94,51747.0,50783.06,0.0,0.0,0,0.0,963.94,22,5,0,0,1,0,1
142,6661.05,0.0,0.0,0.0,0.0,0,6661.05,6661.05,22,5,0,0,1,0,1
142,299617.84,4751004.0,5050621.84,654237.64,354619.8,0,599235.6799999997,599235.6799999999,22,5,0,0,0,0,0
142,244371.39,0.0,0.0,1021663.66,1266035.05,0,244371.39,0.0,22,5,1,0,0,0,0
142,13374.45,0.0,0.0,0.0,0.0,0,13374.45,13374.45,22,5,0,0,1,0,1
142,24408.62,0.0,0.0,0.0,0.0,0,24408.62,24408.62,22,5,0,0,1,0,1
142,5150.58,0.0,0.0,0.0,0.0,0,5150.58,5150.58,22,5,0,0,1,0,1
142,1118.42,20761.0,19642.58,0.0,0.0,0,0.0,1118.42,22,5,0,0,1,0,1
142,240032.04,6762730.29,7002762.33,296896.11,56864.07,0,480064.0800000001,480064.08,22,5,0,0,0,0,0
142,494914.35,0.0,0.0,1017472.74,1512387.09,0,494914.35,-2.3283064365386963e-10,22,5,0,0,0,1,0
142,87675.45,0.0,87675.45,227478.77,139803.32,0,175350.9,175350.89999999997,22,5,0,0,0,0,0
142,29236.18,3007054.89,3036291.07,50165.19,20929.01,0,58472.35999999987,58472.36,22,5,0,0,0,0,0
142,310226.56,0.0,0.0,614507.6,924734.15,0,310226.56,0.009999999892897904,22,5,0,0,0,1,0
142,104601.42,0.0,0.0,151773.61,256375.03,0,104601.42,-2.9103830456733704e-11,22,5,1,0,0,0,0
142,18807.73,10832.0,0.0,0.0,0.0,0,7975.73,18807.73,22,5,0,0,1,0,1
142,2254.68,4338.0,2083.32,0.0,0.0,0,0.0,2254.68,22,5,0,0,1,0,1
142,101557.76,0.0,0.0,3344536.19,3446093.96,0,101557.76,-0.01000000024214387,22,5,1,0,0,0,0
142,103301.28,2450444.47,2553745.75,272530.69,169229.41,0,206602.5599999996,206602.55999999997,22,5,0,0,0,0,0
142,179169.07,29719.0,0.0,0.0,179169.07,0,149450.07,0.0,22,5,0,0,0,1,0
142,4554.6,5756.0,1201.4,189590.49,194145.1,0,0.0,-0.010000000009313226,22,5,0,1,0,0,0
142,27501.71,4459.0,0.0,200991.85,228493.56,0,23042.71,0.0,22,5,1,0,0,0,0
142,2800.03,64312.0,61511.97,0.0,0.0,0,0.0,2800.03,22,5,0,0,1,0,1
142,220979.39,320940.0,99960.61,693137.53,914116.93,0,0.0,-0.010000000009313226,22,5,1,0,0,0,0
142,213127.66,16167.0,229294.66,965566.84,752439.19,0,426255.32,426255.31000000006,22,5,0,0,0,0,0
142,5507.91,8441.0,2933.09,0.0,0.0,0,0.0,5507.91,22,5,0,0,1,0,1
142,317325.04,0.0,0.0,645732.48,963057.52,0,317325.04,0.0,22,5,1,0,0,0,0
142,602179.29,0.0,0.0,892870.1,1495049.38,0,602179.29,0.01000000024214387,22,5,0,0,0,1,0
142,5916.14,64311.79,58395.65,0.0,0.0,0,0.0,5916.14,22,5,0,0,1,0,1
142,91710.71,0.0,0.0,176353.49,268064.2,0,91710.71,0.0,22,5,0,0,0,1,0
142,23391.67,7207.05,0.0,0.0,0.0,0,16184.619999999999,23391.67,22,5,0,0,1,0,1
142,514238.29,11961.0,0.0,0.0,514238.29,0,502277.29,0.0,22,5,0,0,0,1,0
142,7504.51,184.0,0.0,0.0,0.0,0,7320.51,7504.51,22,5,0,0,1,0,1
142,177830.54,31434.0,0.0,1156146.85,1333977.39,0,146396.54,2.3283064365386963e-10,22,5,0,0,0,1,0
142,10185.29,14455.0,4269.71,0.0,0.0,0,0.0,10185.29,22,5,0,0,1,0,1
142,469.9,767.0,297.1,0.0,0.0,0,0.0,469.9,22,5,0,0,1,0,1
142,2899.28,8642006.29,8644905.56,133244.62,130345.34,0,5798.550000000745,5798.559999999998,22,5,0,0,0,0,0
142,480537.77,0.0,0.0,757429.19,1237966.96,0,480537.77,0.0,22,5,1,0,0,0,0
142,208708.96,961611.06,1170320.01,352865.87,144156.92,0,417417.9099999999,417417.9099999999,22,5,0,0,0,0,0
142,201456.49,30393.0,231849.49,555373.17,353916.68,0,402912.98,402912.98000000004,22,5,0,0,0,0,0
142,23026.77,11647.0,0.0,0.0,0.0,0,11379.77,23026.77,22,5,0,0,1,0,1
142,107038.29,304479.0,411517.29,507062.83,400024.54,0,214076.57999999996,214076.58000000002,22,5,0,0,0,0,0
142,663.38,38871.78,38208.4,0.0,0.0,0,0.0,663.38,22,5,0,0,1,0,1
142,5474.17,724731.0,719256.83,0.0,0.0,0,0.0,5474.17,22,5,0,0,1,0,1
142,18989.77,8952.0,0.0,0.0,0.0,0,10037.77,18989.77,22,5,0,0,1,0,1
142,139037.61,54360.0,0.0,3960564.26,4099601.87,0,84677.60999999999,-4.656612873077393e-10,22,5,1,0,0,0,0
142,213595.13,10903.43,0.0,266630.07,480225.2,0,202691.7,0.0,22,5,1,0,0,0,0
142,866.19,72142.34,71276.15,0.0,0.0,0,0.0,866.19,22,5,0,0,1,0,1
142,4262.82,20904.0,16641.18,0.0,0.0,0,0.0,4262.82,22,5,0,0,1,0,1
142,101.96,0.0,0.0,22213.88,22315.84,0,101.96,0.0,22,5,1,0,0,0,0
142,107542.48,24332857.35,24440399.82,460735.13,353192.65,0,215084.94999999925,215084.95999999996,22,5,0,0,0,0,0
142,111363.97,201104.0,312467.97,11972.52,0.0,0,222727.93999999994,123336.49,22,5,0,0,0,0,0
142,2188.61,49946.0,47757.39,0.0,0.0,0,0.0,2188.61,22,5,0,0,1,0,1
142,9262.92,0.0,0.0,2458268.7,2467531.62,0,9262.92,0.0,22,5,1,0,0,0,0
142,32133.44,10327.0,0.0,0.0,32133.44,0,21806.44,0.0,22,5,1,0,0,0,0
142,6053.69,0.0,0.0,0.0,0.0,0,6053.69,6053.69,22,5,0,0,1,0,1
142,8981.81,209123.0,200141.19,0.0,0.0,0,0.0,8981.81,22,5,0,0,1,0,1
142,72175.1,5577.0,0.0,69506.34,141681.43,0,66598.1,0.010000000009313226,22,5,1,0,0,0,0
142,143365.89,300.0,0.0,1019318.08,1162683.97,0,143065.89,0.0,22,5,1,0,0,0,0
142,315125.89,0.0,0.0,380065.18,695191.07,0,315125.89,1.1641532182693481e-10,22,5,1,0,0,0,0
142,38568.1,24571.78,0.0,268539.32,307107.42,0,13996.32,0.0,22,5,1,0,0,0,0
142,187928.84,0.0,0.0,1111140.94,1299069.78,0,187928.84,0.0,22,5,1,0,0,0,0
142,15339.95,260.0,0.0,0.0,0.0,0,15079.95,15339.95,22,5,0,0,1,0,1
142,152739.41,1413309.12,1566048.53,1646699.4,1493959.99,0,305478.81999999983,305478.81999999983,22,5,0,0,0,0,0
142,9827.83,932.0,0.0,0.0,0.0,0,8895.83,9827.83,22,5,0,0,1,0,1
142,14816.51,36971.0,22154.49,0.0,0.0,0,0.0,14816.51,22,5,0,0,1,0,1
143,7862.25,19905.0,12042.75,0.0,0.0,0,0.0,7862.25,23,5,0,0,1,0,1
143,150810.87,0.0,0.0,881455.97,767776.84,0,150810.87,264490.0,23,5,1,0,0,0,0
143,1311.53,20813.0,19501.47,0.0,0.0,0,0.0,1311.53,23,5,0,0,1,0,1
143,3783.97,227589.0,223805.03,0.0,0.0,0,0.0,3783.97,23,5,0,0,1,0,1
143,14215.28,14360.38,145.1,0.0,0.0,0,1.8189894035458565e-12,14215.28,23,5,0,0,1,0,1
143,10169.27,50946.0,40776.73,0.0,0.0,0,0.0,10169.27,23,5,0,0,1,0,1
143,121501.27,8966904.28,9088405.55,488607.3,367106.02,0,243002.54000000097,243002.54999999993,23,5,0,0,0,0,0
143,5132.19,92549.0,87416.81,0.0,0.0,0,0.0,5132.19,23,5,0,0,1,0,1
143,5128.28,9928.0,4799.72,0.0,0.0,0,0.0,5128.28,23,5,0,0,1,0,1
143,2064955.68,0.0,0.0,2405551.66,4470507.34,0,2064955.68,0.0,23,5,0,0,0,1,0
143,5936.32,3288.0,0.0,0.0,0.0,0,2648.3199999999997,5936.32,23,5,0,0,1,0,1
143,163680.15,0.0,0.0,2785715.23,2949395.38,0,163680.15,0.0,23,5,1,0,0,0,0
143,740357.49,0.0,0.0,1482155.0,2222512.49,0,740357.49,0.0,23,5,0,0,0,1,0
143,6958.27,122294.0,115335.73,0.0,0.0,0,0.0,6958.27,23,5,0,0,1,0,1
143,3222396.0,3222396.0,0.0,0.0,0.0,1,0.0,3222396.0,23,5,0,0,0,1,0
143,267032.86,180201.0,0.0,577936.22,844969.08,0,86831.85999999999,0.0,23,5,1,0,0,0,0
143,63609.0,437199.2,373590.2,150867.52,214476.52,0,0.0,0.0,23,5,1,0,0,0,0
143,7249.47,50318.0,43068.53,0.0,0.0,0,0.0,7249.47,23,5,0,0,1,0,1
143,128602.98,155662.0,27059.02,8154012.57,8282615.55,0,0.0,9.313225746154785e-10,23,5,1,0,0,0,0
143,2660.7,200887.0,198226.3,0.0,0.0,0,0.0,2660.7,23,5,0,0,1,0,1
143,196431.97,92963.37,0.0,5745074.09,5941506.06,0,103468.6,0.0,23,5,1,0,0,0,0
143,291457.13,6266601.99,6558059.11,323325.53,31868.4,0,582914.25,582914.26,23,5,0,0,0,0,0
143,218988.27,2087286.0,2306274.27,271747.12,52758.85,0,437976.54000000004,437976.54000000004,23,5,0,0,0,0,0
143,42389.65,12024527.96,12066917.61,2475462.46,2433072.82,0,84779.29999999888,84779.29000000004,23,5,0,0,0,0,0
143,16077.84,415687.14,399609.3,0.0,0.0,0,0.0,16077.84,23,5,0,0,1,0,1
143,845.24,0.0,0.0,0.0,0.0,0,845.24,845.24,23,5,0,0,1,0,1
143,116.3,5035.0,4918.7,3440687.2,3440803.5,0,0.0,0.0,23,5,0,1,0,0,0
143,917.35,5127.0,4209.65,0.0,0.0,0,0.0,917.35,23,5,0,0,1,0,1
143,7689.86,0.0,0.0,0.0,0.0,0,7689.86,7689.86,23,5,0,0,1,0,1
143,577896.67,0.0,0.0,885414.03,1463310.7,0,577896.67,2.3283064365386963e-10,23,5,0,0,0,1,0
143,9061.05,52777.0,43715.95,0.0,0.0,0,0.0,9061.05,23,5,0,0,1,0,1
143,5041.42,34830.0,29788.58,0.0,0.0,0,0.0,5041.42,23,5,0,0,1,0,1
143,4866.53,50333.0,45466.47,0.0,0.0,0,0.0,4866.53,23,5,0,0,1,0,1
143,317547.21,0.0,0.0,362455.0,680002.2,0,317547.21,0.010000000009313226,23,5,1,0,0,0,0
143,872.86,107036.0,106163.14,0.0,0.0,0,0.0,872.86,23,5,0,0,1,0,1
143,78382.18,0.0,0.0,487739.42,566121.6,0,78382.18,0.0,23,5,1,0,0,0,0
143,296876.97,251629.51,548506.48,9590491.84,9293614.87,0,593753.94,593753.9400000013,23,5,0,0,0,0,0
143,9593.81,25169.0,15575.19,0.0,0.0,0,0.0,9593.81,23,5,0,0,1,0,1
143,65743.21,0.0,0.0,257068.29,322811.49,0,65743.21,0.010000000009313226,23,5,1,0,0,0,0
143,5795.55,120047.0,114251.45,0.0,0.0,0,0.0,5795.55,23,5,0,0,1,0,1
143,140703.77,24106553.5,24247257.27,807684.96,666981.19,0,281407.5399999991,281407.54000000004,23,5,0,0,0,0,0
143,6703.08,98343.0,91639.92,0.0,0.0,0,0.0,6703.08,23,5,0,0,1,0,1
143,7635.51,23102.0,15466.49,0.0,0.0,0,0.0,7635.51,23,5,0,0,1,0,1
143,122928.97,1430382.47,1553311.43,204146.37,81217.41,0,245857.92999999993,245857.92999999996,23,5,0,0,0,0,0
143,7090.63,11357.0,4266.37,0.0,0.0,0,0.0,7090.63,23,5,0,0,1,0,1
143,1869.39,8817.0,6947.61,0.0,0.0,0,0.0,1869.39,23,5,0,0,1,0,1
143,999.49,614843.41,613843.93,46953.0,47952.48,0,0.010000000009313226,0.00999999999476131,23,5,1,0,0,0,0
143,53698.06,0.0,0.0,1076954.68,1130652.74,0,53698.06,0.0,23,5,1,0,0,0,0
143,4186.19,51566.0,47379.81,0.0,0.0,0,0.0,4186.19,23,5,0,0,1,0,1
143,3481.32,309562.0,306080.68,0.0,0.0,0,0.0,3481.32,23,5,0,0,1,0,1
143,77472.5,0.0,0.0,5130813.97,4933348.56,0,77472.5,274937.91000000015,23,5,1,0,0,0,0
143,1668680.88,0.0,0.0,3113781.84,4782462.73,0,1668680.88,-0.010000000707805157,23,5,0,0,0,1,0
143,10426.91,182943.94,172517.03,0.0,0.0,0,0.0,10426.91,23,5,0,0,1,0,1
143,493713.18,11569.0,0.0,2229943.51,2723656.69,0,482144.18,0.0,23,5,0,0,0,1,0
143,8458.99,0.0,0.0,0.0,0.0,0,8458.99,8458.99,23,5,0,0,1,0,1
143,14748.9,2306274.27,2321023.17,531614.3,516865.39,0,29497.799999999814,29497.810000000056,23,5,0,0,0,0,0
144,3445.48,0.0,0.0,0.0,0.0,0,3445.48,3445.48,0,6,0,0,1,0,1
144,17728.8,3637.0,0.0,0.0,0.0,0,14091.8,17728.8,0,6,0,0,1,0,1
144,16837.78,5000.0,0.0,0.0,0.0,0,11837.779999999999,16837.78,0,6,0,0,1,0,1
144,9997.37,49978.0,39980.63,0.0,0.0,0,0.0,9997.37,0,6,0,0,1,0,1
144,75993.63,31631.65,0.0,2246184.81,2322178.44,0,44361.98,0.0,0,6,1,0,0,0,0
144,22884.96,19871.0,0.0,0.0,0.0,0,3013.959999999999,22884.96,0,6,0,0,1,0,1
144,254971.74,4582399.92,4837371.65,3935182.4,3680210.67,0,509943.47000000067,509943.46999999974,0,6,0,0,0,0,0
144,12064.33,804.0,0.0,0.0,0.0,0,11260.33,12064.33,0,6,0,0,1,0,1
144,17131.47,12947.0,0.0,0.0,0.0,0,4184.470000000001,17131.47,0,6,0,0,1,0,1
144,8879.05,51492.0,42612.95,0.0,0.0,0,0.0,8879.05,0,6,0,0,1,0,1
144,1676.89,10038.0,8361.11,626427.12,628104.01,0,0.0,0.0,0,6,0,1,0,0,0
144,140888.21,3783169.98,3924058.19,238218.82,97330.6,0,281776.4199999999,281776.43000000005,0,6,0,0,0,0,0
144,12981.7,51381.0,38399.3,0.0,0.0,0,0.0,12981.7,0,6,0,0,1,0,1
144,310110.38,8052.27,0.0,4938947.55,5249057.93,0,302058.11,0.0,0,6,1,0,0,0,0
144,180889.63,8696287.88,8877177.51,4132159.74,3951270.11,0,361779.2599999998,361779.26000000024,0,6,0,0,0,0,0
144,6405.1,30534.0,24128.9,0.0,0.0,0,0.0,6405.1,0,6,0,0,1,0,1
144,18981.58,0.0,0.0,9711576.52,9730558.1,0,18981.58,0.0,0,6,1,0,0,0,0
144,23833.08,232041.44,208208.36,0.0,0.0,0,0.0,23833.08,0,6,0,0,1,0,1
145,1593481.71,0.0,0.0,3015818.92,4609300.63,0,1593481.71,0.0,1,6,0,0,0,1,0
145,6320.43,0.0,0.0,0.0,0.0,0,6320.43,6320.43,1,6,0,0,1,0,1
145,231597.27,103323.64,0.0,372398.28,603995.56,0,128273.62999999999,-0.010000000009313226,1,6,1,0,0,0,0
145,6417.98,403.0,0.0,0.0,0.0,0,6014.98,6417.98,1,6,0,0,1,0,1
145,2718.74,0.0,0.0,0.0,0.0,0,2718.74,2718.74,1,6,0,0,1,0,1
145,2701.15,21404.0,18702.85,0.0,0.0,0,0.0,2701.15,1,6,0,0,1,0,1
146,37.2,484815.0,484777.8,0.0,0.0,0,0.0,37.2,2,6,0,0,1,0,1
146,4099.58,32460.0,28360.42,2440238.59,2444338.17,0,0.0,0.0,2,6,0,1,0,0,0
146,11891.44,62669.0,50777.56,70197.59,82089.03,0,0.0,0.0,2,6,0,1,0,0,0
153,3650.48,0.0,0.0,0.0,0.0,0,3650.48,3650.48,9,6,0,0,1,0,1
153,250970.62,1801509.07,2052479.69,3123248.39,2872277.78,0,501941.24,501941.23000000045,9,6,0,0,0,0,0
153,454015.35,0.0,0.0,817560.57,1362350.25,0,454015.35,-90774.33000000007,9,6,1,0,0,0,0
153,12394.98,3773309.91,3785704.89,2612669.7,2600274.72,0,24789.959999999963,24789.959999999963,9,6,0,0,0,0,0
153,11599.22,237361.56,225762.34,0.0,0.0,0,0.0,11599.22,9,6,0,0,1,0,1
153,39857.33,0.0,0.0,0.0,0.0,0,39857.33,39857.33,9,6,0,0,1,0,1
153,18760.8,5048.0,0.0,2123917.84,2142678.64,0,13712.8,-4.656612873077393e-10,9,6,1,0,0,0,0
153,312106.47,35.0,0.0,16846029.76,17158136.23,0,312071.47,0.0,9,6,1,0,0,0,0
153,1565.51,0.0,0.0,0.0,0.0,0,1565.51,1565.51,9,6,0,0,1,0,1
153,476732.11,22994.0,0.0,0.0,599426.84,0,453738.11,-122694.72999999998,9,6,1,0,0,0,0
153,222637.47,0.0,0.0,316593.45,539230.92,0,222637.47,0.0,9,6,1,0,0,0,0
153,51223.64,0.0,0.0,123538.04,174761.67,0,51223.64,0.009999999980209395,9,6,1,0,0,0,0
153,51985.91,0.0,0.0,1763108.11,1815094.02,0,51985.91,0.0,9,6,1,0,0,0,0
153,82068.84,896539.35,814470.51,2891408.26,2973477.1,0,0.0,-4.656612873077393e-10,9,6,0,0,0,1,0
153,192115.17,20171.0,0.0,235183.9,427299.07,0,171944.17,0.0,9,6,1,0,0,0,0
153,67795.13,6342608.24,6410403.37,1659502.41,1591707.28,0,135590.25999999978,135590.26,9,6,0,0,0,0,0
153,1983.5,0.0,0.0,0.0,0.0,0,1983.5,1983.5,9,6,0,0,1,0,1
153,16170.01,21889.0,5718.99,0.0,0.0,0,0.0,16170.01,9,6,0,0,1,0,1
153,39673.05,20940089.86,20979762.91,10757983.43,10718310.38,0,79346.10000000149,79346.09999999963,9,6,0,0,0,0,0
153,21632.77,113584.52,91951.76,0.0,0.0,0,0.00999999999476131,21632.77,9,6,0,0,1,0,1
153,145904.26,7035.0,0.0,0.0,145904.26,0,138869.26,0.0,9,6,1,0,0,0,0
153,188024.28,21243.0,0.0,504112.17,692136.45,0,166781.28,0.0,9,6,1,0,0,0,0
153,45878.97,0.0,0.0,637581.2,683460.17,0,45878.97,-1.1641532182693481e-10,9,6,1,0,0,0,0
153,5174.38,3514.0,0.0,157827.81,0.0,0,1660.38,163002.19,9,6,1,0,0,0,0
153,6873.08,393.0,0.0,0.0,0.0,0,6480.08,6873.08,9,6,0,0,1,0,1
153,481283.26,0.0,0.0,3119512.36,3600795.62,0,481283.26,0.0,9,6,1,0,0,0,0
153,580044.86,57756.0,0.0,0.0,580044.86,0,522288.86,0.0,9,6,0,0,0,1,0
153,9297.9,521701.0,512403.09,0.0,0.0,0,-0.009999999951105565,9297.9,9,6,0,0,1,0,1
153,170676.41,9794794.39,9965470.8,735238.72,564562.31,0,341352.8200000003,341352.81999999995,9,6,0,0,0,0,0
153,613756.68,0.0,0.0,11979463.91,12593220.6,0,613756.68,-0.009999999776482582,9,6,1,0,0,0,0
153,239400.16,0.0,0.0,5569986.28,5809386.44,0,239400.16,0.0,9,6,1,0,0,0,0
153,616.23,45428.0,44811.77,0.0,0.0,0,0.0,616.23,9,6,0,0,1,0,1
153,502629.72,0.0,0.0,1086238.24,1588867.96,0,502629.72,0.0,9,6,1,0,0,0,0
153,30671.34,0.0,0.0,403282.18,433953.52,0,30671.34,0.0,9,6,1,0,0,0,0
153,303937.98,58761.0,0.0,5748835.47,6052773.45,0,245176.97999999998,-9.313225746154785e-10,9,6,1,0,0,0,0
153,227768.11,145421.0,0.0,0.0,227768.11,0,82347.10999999999,0.0,9,6,1,0,0,0,0
153,129984.59,11500.0,0.0,379297.76,509282.35,0,118484.59,0.0,9,6,1,0,0,0,0
153,27203.68,0.0,0.0,0.0,0.0,0,27203.68,27203.68,9,6,0,0,1,0,1
153,227020.76,371.0,227391.76,2790.33,0.0,0,454041.52,229811.09,9,6,0,0,0,0,0
153,459678.28,42046.0,0.0,697251.42,1156929.7,0,417632.28,2.3283064365386963e-10,9,6,0,0,0,1,0
153,109073.42,0.0,0.0,7545292.26,7654365.68,0,109073.42,0.0,9,6,1,0,0,0,0
153,163268.65,113114.0,0.0,515538.47,678807.12,0,50154.649999999994,0.0,9,6,1,0,0,0,0
153,111569.49,0.0,0.0,121638.46,218355.58,0,111569.49,14852.370000000024,9,6,1,0,0,0,0
153,151067.71,106.0,0.0,259741.93,410809.64,0,150961.71,0.0,9,6,1,0,0,0,0
153,178545.37,166975.9,0.0,3864423.27,4042968.65,0,11569.470000000001,-0.009999999776482582,9,6,1,0,0,0,0
153,74525.37,10363.0,0.0,0.0,74525.37,0,64162.369999999995,0.0,9,6,1,0,0,0,0
153,22101.53,399616.58,377515.05,0.0,0.0,0,-5.820766091346741e-11,22101.53,9,6,0,0,1,0,1
153,28690.35,112075.0,140765.35,0.0,0.0,0,57380.70000000001,28690.35,9,6,0,0,0,0,0
153,5192.99,86994.71,81801.72,0.0,0.0,0,0.0,5192.99,9,6,0,0,1,0,1
153,637794.55,21008.0,0.0,587239.25,1225033.79,0,616786.55,0.010000000009313226,9,6,0,0,0,1,0
153,2921.62,0.0,0.0,0.0,0.0,0,2921.62,2921.62,9,6,0,0,1,0,1
153,204425.17,125518.0,0.0,0.0,204425.17,0,78907.17000000001,0.0,9,6,1,0,0,0,0
153,267731.26,0.0,0.0,3627199.88,3894931.14,0,267731.26,-4.656612873077393e-10,9,6,1,0,0,0,0
153,822746.92,10662.0,0.0,1673799.1,2496546.03,0,812084.92,-0.009999999776482582,9,6,0,0,0,1,0
153,111481.2,16942.0,0.0,39300.71,150781.91,0,94539.2,0.0,9,6,1,0,0,0,0
153,1973786.47,0.0,0.0,4944300.59,6918087.06,0,1973786.47,0.0,9,6,0,0,0,1,0
153,28080.8,0.0,0.0,0.0,0.0,0,28080.8,28080.8,9,6,0,0,1,0,1
153,209012.76,26056.0,0.0,1497535.7,1706548.46,0,182956.76,0.0,9,6,1,0,0,0,0
153,210804.18,131.0,210935.18,0.0,0.0,0,421608.36,210804.18,9,6,0,0,0,0,0
153,254262.84,0.0,0.0,323771.75,578034.59,0,254262.84,0.0,9,6,1,0,0,0,0
153,66777.98,55653.0,122430.98,0.0,0.0,0,133555.96,66777.98,9,6,0,0,0,0,0
153,30881.15,111.0,0.0,836068.64,866949.79,0,30770.15,0.0,9,6,1,0,0,0,0
153,1587088.04,527369.3,0.0,1731918.23,3283629.78,0,1059718.74,35376.49000000022,9,6,0,0,0,1,0
153,336522.96,31300.0,367822.96,0.0,0.0,0,673045.92,336522.96,9,6,0,0,0,0,0
153,18510.3,110760.0,92249.7,0.0,0.0,0,0.0,18510.3,9,6,0,0,1,0,1
153,25867.41,0.0,0.0,0.0,0.0,0,25867.41,25867.41,9,6,0,0,1,0,1
153,326228.31,3804.0,330032.31,868999.56,542771.25,0,652456.62,652456.6200000001,9,6,0,0,0,0,0
153,71240.61,45718.0,0.0,93942.52,165183.13,0,25522.61,0.0,9,6,1,0,0,0,0
153,384801.43,11514.0,396315.43,127125.52,0.0,0,769602.86,511926.95,9,6,0,0,0,0,0
153,188329.85,69540.0,257869.85,6932744.63,6744414.78,0,376659.7,376659.69999999925,9,6,0,0,0,0,0
153,74657.56,5202216.13,5276873.7,195275.63,120618.06,0,149315.1299999999,149315.13,9,6,0,0,0,0,0
153,194449.92,0.0,0.0,1808517.62,2002967.54,0,194449.92,0.0,9,6,1,0,0,0,0
153,116010.23,0.0,0.0,697525.2,813535.43,0,116010.23,-1.1641532182693481e-10,9,6,1,0,0,0,0
153,1610850.58,47433.0,0.0,1057995.87,2668846.46,0,1563417.58,-0.009999999776482582,9,6,0,0,0,1,0
153,393804.88,0.0,0.0,3970377.64,4364182.52,0,393804.88,9.313225746154785e-10,9,6,0,0,0,1,0
153,2254.46,668678.0,666423.54,0.0,2254.46,0,0.0,0.0,9,6,1,0,0,0,0
153,3556.84,4061.0,504.16,0.0,0.0,0,0.0,3556.84,9,6,0,0,1,0,1
153,301913.89,0.0,0.0,1044112.69,1346026.57,0,301913.89,0.010000000009313226,9,6,1,0,0,0,0
153,338284.38,0.0,0.0,1448992.98,1787277.36,0,338284.38,-2.3283064365386963e-10,9,6,0,0,0,1,0
153,294634.54,0.0,0.0,657528.92,952163.47,0,294634.54,-0.010000000009313226,9,6,1,0,0,0,0
153,30601.36,0.0,0.0,129123.2,159724.57,0,30601.36,-0.010000000009313226,9,6,1,0,0,0,0
153,293336.14,3629.0,296965.14,2402878.7,2109542.55,0,586672.28,586672.2900000005,9,6,0,0,0,0,0
153,313833.57,0.0,0.0,1506996.46,1820830.02,0,313833.57,0.010000000009313226,9,6,1,0,0,0,0
153,294975.64,412472.0,707447.64,0.0,0.0,0,589951.28,294975.64,9,6,0,0,0,0,0
153,123431.14,21431.0,144862.14,57605.31,0.0,0,246862.28000000003,181036.45,9,6,0,0,0,0,0
153,511191.5,0.0,0.0,4144822.26,4656013.76,0,511191.5,0.0,9,6,0,0,0,1,0
153,52129.56,0.0,0.0,338936.89,391066.45,0,52129.56,0.0,9,6,1,0,0,0,0
153,262526.37,152.0,0.0,12257.44,274783.82,0,262374.37,-0.010000000009313226,9,6,0,0,0,1,0
153,225524.75,0.0,0.0,301837.82,527362.56,0,225524.75,0.010000000009313226,9,6,1,0,0,0,0
153,223456.25,0.0,0.0,1375300.18,1598756.44,0,223456.25,-0.010000000009313226,9,6,1,0,0,0,0
153,196320.52,5185812.67,5382133.19,278155.83,81835.31,0,392641.04000000004,392641.04,9,6,0,0,0,0,0
153,287918.21,31289.0,319207.21,6580628.72,6292710.51,0,575836.42,575836.4199999999,9,6,0,0,0,0,0
153,237351.94,582965.26,820317.2,5692078.37,5454726.43,0,474703.8799999999,474703.8800000008,9,6,0,0,0,0,0
153,255613.14,0.0,0.0,30450086.55,30705699.69,0,255613.14,0.0,9,6,1,0,0,0,0
153,18463.84,16692095.22,16710559.05,260629.79,242165.96,0,36927.669999999925,36927.67000000001,9,6,0,0,0,0,0
153,136200.65,10387.0,146587.65,0.0,0.0,0,272401.3,136200.65,9,6,0,0,0,0,0
153,763642.04,51155.0,0.0,518984.89,1282626.92,0,712487.04,0.01000000024214387,9,6,1,0,0,0,0
153,122001.08,19865.0,141866.08,0.0,0.0,0,244002.15999999997,122001.08,9,6,0,0,0,0,0
153,19884.93,0.0,0.0,0.0,0.0,0,19884.93,19884.93,9,6,0,0,1,0,1
153,216005.82,0.0,0.0,2145885.62,2361891.44,0,216005.82,0.0,9,6,0,0,0,1,0
153,12457.63,4709.0,0.0,1256035.17,1268492.8,0,7748.629999999999,-2.3283064365386963e-10,9,6,1,0,0,0,0
